date,channelGrouping,userAgeBracket,userType,sessions,transactions
20190418,(Other),25-34,New Visitor,26,0
20190418,(Other),25-34,Returning Visitor,44,0
20190418,(Other),35-44,New Visitor,14,0
20190418,(Other),35-44,Returning Visitor,27,0
20190418,(Other),45-54,New Visitor,12,0
20190418,(Other),45-54,Returning Visitor,19,0
20190418,(Other),55-64,Returning Visitor,11,0
20190418,Direct - Non Paid,18-24,New Visitor,47,2
20190418,Direct - Non Paid,18-24,Returning Visitor,76,0
20190418,Direct - Non Paid,25-34,New Visitor,195,0
20190418,Direct - Non Paid,25-34,Returning Visitor,362,4
20190418,Direct - Non Paid,35-44,New Visitor,218,2
20190418,Direct - Non Paid,35-44,Returning Visitor,506,5
20190418,Direct - Non Paid,45-54,New Visitor,149,1
20190418,Direct - Non Paid,45-54,Returning Visitor,343,2
20190418,Direct - Non Paid,55-64,New Visitor,108,0
20190418,Direct - Non Paid,55-64,Returning Visitor,220,1
20190418,Direct - Non Paid,65+,New Visitor,48,1
20190418,Direct - Non Paid,65+,Returning Visitor,96,0
20190418,Email - Newsletter Franquicias - Non Paid,25-34,New Visitor,63,0
20190418,Email - Newsletter Franquicias - Non Paid,25-34,Returning Visitor,92,0
20190418,Email - Newsletter Franquicias - Non Paid,35-44,New Visitor,90,0
20190418,Email - Newsletter Franquicias - Non Paid,35-44,Returning Visitor,168,0
20190418,Email - Newsletter Franquicias - Non Paid,45-54,New Visitor,58,0
20190418,Email - Newsletter Franquicias - Non Paid,45-54,Returning Visitor,128,0
20190418,Email - Newsletter Franquicias - Non Paid,55-64,New Visitor,58,0
20190418,Email - Newsletter Franquicias - Non Paid,55-64,Returning Visitor,126,0
20190418,Email - Newsletter Franquicias - Non Paid,65+,New Visitor,31,0
20190418,Email - Newsletter Franquicias - Non Paid,65+,Returning Visitor,69,0
20190418,Email - Newsletter Offline - Non Paid,18-24,New Visitor,13,0
20190418,Email - Newsletter Offline - Non Paid,18-24,Returning Visitor,62,0
20190418,Email - Newsletter Offline - Non Paid,25-34,New Visitor,103,0
20190418,Email - Newsletter Offline - Non Paid,25-34,Returning Visitor,508,1
20190418,Email - Newsletter Offline - Non Paid,35-44,New Visitor,118,0
20190418,Email - Newsletter Offline - Non Paid,35-44,Returning Visitor,722,10
20190418,Email - Newsletter Offline - Non Paid,45-54,New Visitor,98,0
20190418,Email - Newsletter Offline - Non Paid,45-54,Returning Visitor,743,7
20190418,Email - Newsletter Offline - Non Paid,55-64,New Visitor,79,0
20190418,Email - Newsletter Offline - Non Paid,55-64,Returning Visitor,676,4
20190418,Email - Newsletter Offline - Non Paid,65+,New Visitor,45,0
20190418,Email - Newsletter Offline - Non Paid,65+,Returning Visitor,381,3
20190418,Email - Newsletter Online - Non Paid,18-24,Returning Visitor,46,0
20190418,Email - Newsletter Online - Non Paid,25-34,New Visitor,32,0
20190418,Email - Newsletter Online - Non Paid,25-34,Returning Visitor,285,5
20190418,Email - Newsletter Online - Non Paid,35-44,New Visitor,33,1
20190418,Email - Newsletter Online - Non Paid,35-44,Returning Visitor,459,8
20190418,Email - Newsletter Online - Non Paid,45-54,New Visitor,34,0
20190418,Email - Newsletter Online - Non Paid,45-54,Returning Visitor,379,3
20190418,Email - Newsletter Online - Non Paid,55-64,New Visitor,23,0
20190418,Email - Newsletter Online - Non Paid,55-64,Returning Visitor,273,3
20190418,Email - Newsletter Online - Non Paid,65+,New Visitor,9,0
20190418,Email - Newsletter Online - Non Paid,65+,Returning Visitor,131,0
20190418,Email - Newsletter Outlet - Non Paid,18-24,New Visitor,32,0
20190418,Email - Newsletter Outlet - Non Paid,18-24,Returning Visitor,54,0
20190418,Email - Newsletter Outlet - Non Paid,25-34,New Visitor,189,1
20190418,Email - Newsletter Outlet - Non Paid,25-34,Returning Visitor,492,1
20190418,Email - Newsletter Outlet - Non Paid,35-44,New Visitor,269,0
20190418,Email - Newsletter Outlet - Non Paid,35-44,Returning Visitor,897,1
20190418,Email - Newsletter Outlet - Non Paid,45-54,New Visitor,243,0
20190418,Email - Newsletter Outlet - Non Paid,45-54,Returning Visitor,743,2
20190418,Email - Newsletter Outlet - Non Paid,55-64,New Visitor,153,0
20190418,Email - Newsletter Outlet - Non Paid,55-64,Returning Visitor,552,4
20190418,Email - Newsletter Outlet - Non Paid,65+,New Visitor,112,0
20190418,Email - Newsletter Outlet - Non Paid,65+,Returning Visitor,292,1
20190418,Email - Triggered - Non Paid,35-44,Returning Visitor,11,0
20190418,Referral - Affiliates - Paid,18-24,New Visitor,40,0
20190418,Referral - Affiliates - Paid,18-24,Returning Visitor,37,0
20190418,Referral - Affiliates - Paid,25-34,New Visitor,123,1
20190418,Referral - Affiliates - Paid,25-34,Returning Visitor,227,8
20190418,Referral - Affiliates - Paid,35-44,New Visitor,186,0
20190418,Referral - Affiliates - Paid,35-44,Returning Visitor,355,3
20190418,Referral - Affiliates - Paid,45-54,New Visitor,183,0
20190418,Referral - Affiliates - Paid,45-54,Returning Visitor,384,2
20190418,Referral - Affiliates - Paid,55-64,New Visitor,176,0
20190418,Referral - Affiliates - Paid,55-64,Returning Visitor,356,2
20190418,Referral - Affiliates - Paid,65+,New Visitor,153,1
20190418,Referral - Affiliates - Paid,65+,Returning Visitor,187,1
20190418,Referral - Other - Non Paid,25-34,New Visitor,35,0
20190418,Referral - Other - Non Paid,25-34,Returning Visitor,12,1
20190418,Referral - Other - Non Paid,35-44,New Visitor,20,0
20190418,Referral - Other - Non Paid,35-44,Returning Visitor,22,0
20190418,Referral - Other - Non Paid,45-54,New Visitor,10,0
20190418,Referral - Other - Non Paid,45-54,Returning Visitor,14,1
20190418,Referral - Other - Non Paid,55-64,Returning Visitor,13,1
20190418,Referral - Other - Non Paid,65+,New Visitor,14,0
20190418,Search - Branded - Paid,18-24,New Visitor,146,0
20190418,Search - Branded - Paid,18-24,Returning Visitor,148,2
20190418,Search - Branded - Paid,25-34,New Visitor,731,1
20190418,Search - Branded - Paid,25-34,Returning Visitor,1028,9
20190418,Search - Branded - Paid,35-44,New Visitor,786,2
20190418,Search - Branded - Paid,35-44,Returning Visitor,1239,19
20190418,Search - Branded - Paid,45-54,New Visitor,557,4
20190418,Search - Branded - Paid,45-54,Returning Visitor,885,10
20190418,Search - Branded - Paid,55-64,New Visitor,358,0
20190418,Search - Branded - Paid,55-64,Returning Visitor,612,4
20190418,Search - Branded - Paid,65+,New Visitor,169,1
20190418,Search - Branded - Paid,65+,Returning Visitor,277,5
20190418,Search - SEO - Non Paid,18-24,New Visitor,218,1
20190418,Search - SEO - Non Paid,18-24,Returning Visitor,155,1
20190418,Search - SEO - Non Paid,25-34,New Visitor,918,2
20190418,Search - SEO - Non Paid,25-34,Returning Visitor,973,11
20190418,Search - SEO - Non Paid,35-44,New Visitor,852,3
20190418,Search - SEO - Non Paid,35-44,Returning Visitor,1110,6
20190418,Search - SEO - Non Paid,45-54,New Visitor,595,1
20190418,Search - SEO - Non Paid,45-54,Returning Visitor,743,5
20190418,Search - SEO - Non Paid,55-64,New Visitor,372,0
20190418,Search - SEO - Non Paid,55-64,Returning Visitor,516,9
20190418,Search - SEO - Non Paid,65+,New Visitor,156,1
20190418,Search - SEO - Non Paid,65+,Returning Visitor,228,2
20190418,Search - Shopping - Paid,18-24,New Visitor,26,0
20190418,Search - Shopping - Paid,18-24,Returning Visitor,75,1
20190418,Search - Shopping - Paid,25-34,New Visitor,102,0
20190418,Search - Shopping - Paid,25-34,Returning Visitor,343,0
20190418,Search - Shopping - Paid,35-44,New Visitor,129,0
20190418,Search - Shopping - Paid,35-44,Returning Visitor,683,3
20190418,Search - Shopping - Paid,45-54,New Visitor,69,0
20190418,Search - Shopping - Paid,45-54,Returning Visitor,728,3
20190418,Search - Shopping - Paid,55-64,New Visitor,66,0
20190418,Search - Shopping - Paid,55-64,Returning Visitor,514,0
20190418,Search - Shopping - Paid,65+,New Visitor,30,0
20190418,Search - Shopping - Paid,65+,Returning Visitor,323,1
20190418,Social - Brand - Paid,18-24,New Visitor,11,0
20190418,Social - Brand - Paid,25-34,New Visitor,108,0
20190418,Social - Brand - Paid,25-34,Returning Visitor,35,0
20190418,Social - Brand - Paid,35-44,New Visitor,95,0
20190418,Social - Brand - Paid,35-44,Returning Visitor,35,0
20190418,Social - Brand - Paid,45-54,New Visitor,52,0
20190418,Social - Brand - Paid,45-54,Returning Visitor,11,0
20190418,Social - Brand - Paid,55-64,New Visitor,33,0
20190418,Social - Brand - Paid,65+,New Visitor,19,0
20190418,Social - DPA - Paid,18-24,Returning Visitor,10,0
20190418,Social - DPA - Paid,25-34,New Visitor,23,0
20190418,Social - DPA - Paid,25-34,Returning Visitor,179,1
20190418,Social - DPA - Paid,35-44,New Visitor,34,1
20190418,Social - DPA - Paid,35-44,Returning Visitor,366,1
20190418,Social - DPA - Paid,45-54,New Visitor,37,0
20190418,Social - DPA - Paid,45-54,Returning Visitor,284,0
20190418,Social - DPA - Paid,55-64,New Visitor,20,0
20190418,Social - DPA - Paid,55-64,Returning Visitor,158,2
20190418,Social - DPA - Paid,65+,New Visitor,10,0
20190418,Social - DPA - Paid,65+,Returning Visitor,78,0
20190418,Social - Organic - Non Paid,18-24,New Visitor,22,0
20190418,Social - Organic - Non Paid,18-24,Returning Visitor,20,0
20190418,Social - Organic - Non Paid,25-34,New Visitor,192,0
20190418,Social - Organic - Non Paid,25-34,Returning Visitor,235,2
20190418,Social - Organic - Non Paid,35-44,New Visitor,236,1
20190418,Social - Organic - Non Paid,35-44,Returning Visitor,366,1
20190418,Social - Organic - Non Paid,45-54,New Visitor,190,0
20190418,Social - Organic - Non Paid,45-54,Returning Visitor,307,0
20190418,Social - Organic - Non Paid,55-64,New Visitor,157,0
20190418,Social - Organic - Non Paid,55-64,Returning Visitor,212,0
20190418,Social - Organic - Non Paid,65+,New Visitor,53,0
20190418,Social - Organic - Non Paid,65+,Returning Visitor,72,0
20190418,Social - Performance - Paid,18-24,New Visitor,26,0
20190418,Social - Performance - Paid,18-24,Returning Visitor,45,0
20190418,Social - Performance - Paid,25-34,New Visitor,193,0
20190418,Social - Performance - Paid,25-34,Returning Visitor,268,2
20190418,Social - Performance - Paid,35-44,New Visitor,248,0
20190418,Social - Performance - Paid,35-44,Returning Visitor,473,1
20190418,Social - Performance - Paid,45-54,New Visitor,155,1
20190418,Social - Performance - Paid,45-54,Returning Visitor,287,0
20190418,Social - Performance - Paid,55-64,New Visitor,79,0
20190418,Social - Performance - Paid,55-64,Returning Visitor,176,0
20190418,Social - Performance - Paid,65+,New Visitor,35,0
20190418,Social - Performance - Paid,65+,Returning Visitor,61,0
20190419,(Other),18-24,New Visitor,10,0
20190419,(Other),25-34,New Visitor,24,0
20190419,(Other),25-34,Returning Visitor,32,0
20190419,(Other),35-44,New Visitor,15,0
20190419,(Other),35-44,Returning Visitor,38,0
20190419,(Other),45-54,Returning Visitor,22,0
20190419,(Other),55-64,Returning Visitor,18,0
20190419,Direct - Non Paid,18-24,New Visitor,43,0
20190419,Direct - Non Paid,18-24,Returning Visitor,73,1
20190419,Direct - Non Paid,25-34,New Visitor,194,2
20190419,Direct - Non Paid,25-34,Returning Visitor,434,1
20190419,Direct - Non Paid,35-44,New Visitor,202,0
20190419,Direct - Non Paid,35-44,Returning Visitor,558,2
20190419,Direct - Non Paid,45-54,New Visitor,156,0
20190419,Direct - Non Paid,45-54,Returning Visitor,390,1
20190419,Direct - Non Paid,55-64,New Visitor,110,0
20190419,Direct - Non Paid,55-64,Returning Visitor,279,3
20190419,Direct - Non Paid,65+,New Visitor,58,0
20190419,Direct - Non Paid,65+,Returning Visitor,143,0
20190419,Email - Newsletter Franquicias - Non Paid,25-34,New Visitor,17,0
20190419,Email - Newsletter Franquicias - Non Paid,25-34,Returning Visitor,26,0
20190419,Email - Newsletter Franquicias - Non Paid,35-44,New Visitor,26,0
20190419,Email - Newsletter Franquicias - Non Paid,35-44,Returning Visitor,40,0
20190419,Email - Newsletter Franquicias - Non Paid,45-54,New Visitor,11,0
20190419,Email - Newsletter Franquicias - Non Paid,45-54,Returning Visitor,32,0
20190419,Email - Newsletter Franquicias - Non Paid,55-64,New Visitor,17,0
20190419,Email - Newsletter Franquicias - Non Paid,55-64,Returning Visitor,27,0
20190419,Email - Newsletter Franquicias - Non Paid,65+,Returning Visitor,12,0
20190419,Email - Newsletter Offline - Non Paid,18-24,New Visitor,60,0
20190419,Email - Newsletter Offline - Non Paid,18-24,Returning Visitor,189,2
20190419,Email - Newsletter Offline - Non Paid,25-34,New Visitor,291,0
20190419,Email - Newsletter Offline - Non Paid,25-34,Returning Visitor,1363,3
20190419,Email - Newsletter Offline - Non Paid,35-44,New Visitor,391,0
20190419,Email - Newsletter Offline - Non Paid,35-44,Returning Visitor,2313,0
20190419,Email - Newsletter Offline - Non Paid,45-54,New Visitor,341,1
20190419,Email - Newsletter Offline - Non Paid,45-54,Returning Visitor,2311,4
20190419,Email - Newsletter Offline - Non Paid,55-64,New Visitor,263,0
20190419,Email - Newsletter Offline - Non Paid,55-64,Returning Visitor,1927,2
20190419,Email - Newsletter Offline - Non Paid,65+,New Visitor,164,0
20190419,Email - Newsletter Offline - Non Paid,65+,Returning Visitor,1101,0
20190419,Email - Newsletter Online - Non Paid,18-24,New Visitor,37,1
20190419,Email - Newsletter Online - Non Paid,18-24,Returning Visitor,128,0
20190419,Email - Newsletter Online - Non Paid,25-34,New Visitor,180,0
20190419,Email - Newsletter Online - Non Paid,25-34,Returning Visitor,834,5
20190419,Email - Newsletter Online - Non Paid,35-44,New Visitor,208,0
20190419,Email - Newsletter Online - Non Paid,35-44,Returning Visitor,1323,3
20190419,Email - Newsletter Online - Non Paid,45-54,New Visitor,178,1
20190419,Email - Newsletter Online - Non Paid,45-54,Returning Visitor,1105,3
20190419,Email - Newsletter Online - Non Paid,55-64,New Visitor,115,0
20190419,Email - Newsletter Online - Non Paid,55-64,Returning Visitor,776,4
20190419,Email - Newsletter Online - Non Paid,65+,New Visitor,50,0
20190419,Email - Newsletter Online - Non Paid,65+,Returning Visitor,392,2
20190419,Email - Newsletter Outlet - Non Paid,18-24,Returning Visitor,22,0
20190419,Email - Newsletter Outlet - Non Paid,25-34,New Visitor,69,0
20190419,Email - Newsletter Outlet - Non Paid,25-34,Returning Visitor,167,0
20190419,Email - Newsletter Outlet - Non Paid,35-44,New Visitor,89,0
20190419,Email - Newsletter Outlet - Non Paid,35-44,Returning Visitor,280,4
20190419,Email - Newsletter Outlet - Non Paid,45-54,New Visitor,67,0
20190419,Email - Newsletter Outlet - Non Paid,45-54,Returning Visitor,253,1
20190419,Email - Newsletter Outlet - Non Paid,55-64,New Visitor,51,0
20190419,Email - Newsletter Outlet - Non Paid,55-64,Returning Visitor,194,2
20190419,Email - Newsletter Outlet - Non Paid,65+,New Visitor,24,0
20190419,Email - Newsletter Outlet - Non Paid,65+,Returning Visitor,78,0
20190419,Email - Triggered - Non Paid,25-34,Returning Visitor,17,0
20190419,Email - Triggered - Non Paid,35-44,Returning Visitor,28,2
20190419,Email - Triggered - Non Paid,45-54,Returning Visitor,17,2
20190419,Email - Triggered - Non Paid,55-64,Returning Visitor,18,0
20190419,Email - Triggered - Non Paid,65+,Returning Visitor,13,0
20190419,Referral - Affiliates - Paid,18-24,New Visitor,9,0
20190419,Referral - Affiliates - Paid,18-24,Returning Visitor,39,0
20190419,Referral - Affiliates - Paid,25-34,New Visitor,98,0
20190419,Referral - Affiliates - Paid,25-34,Returning Visitor,148,1
20190419,Referral - Affiliates - Paid,35-44,New Visitor,141,0
20190419,Referral - Affiliates - Paid,35-44,Returning Visitor,270,1
20190419,Referral - Affiliates - Paid,45-54,New Visitor,116,0
20190419,Referral - Affiliates - Paid,45-54,Returning Visitor,217,1
20190419,Referral - Affiliates - Paid,55-64,New Visitor,108,0
20190419,Referral - Affiliates - Paid,55-64,Returning Visitor,214,0
20190419,Referral - Affiliates - Paid,65+,New Visitor,73,0
20190419,Referral - Affiliates - Paid,65+,Returning Visitor,139,1
20190419,Referral - Other - Non Paid,25-34,New Visitor,32,0
20190419,Referral - Other - Non Paid,25-34,Returning Visitor,16,0
20190419,Referral - Other - Non Paid,35-44,New Visitor,23,0
20190419,Referral - Other - Non Paid,35-44,Returning Visitor,30,1
20190419,Referral - Other - Non Paid,45-54,New Visitor,17,0
20190419,Referral - Other - Non Paid,45-54,Returning Visitor,18,0
20190419,Referral - Other - Non Paid,55-64,New Visitor,11,0
20190419,Referral - Other - Non Paid,65+,Returning Visitor,12,0
20190419,Search - Branded - Paid,18-24,New Visitor,163,0
20190419,Search - Branded - Paid,18-24,Returning Visitor,129,1
20190419,Search - Branded - Paid,25-34,New Visitor,714,0
20190419,Search - Branded - Paid,25-34,Returning Visitor,998,4
20190419,Search - Branded - Paid,35-44,New Visitor,807,1
20190419,Search - Branded - Paid,35-44,Returning Visitor,1287,11
20190419,Search - Branded - Paid,45-54,New Visitor,519,0
20190419,Search - Branded - Paid,45-54,Returning Visitor,886,7
20190419,Search - Branded - Paid,55-64,New Visitor,340,1
20190419,Search - Branded - Paid,55-64,Returning Visitor,596,5
20190419,Search - Branded - Paid,65+,New Visitor,155,0
20190419,Search - Branded - Paid,65+,Returning Visitor,247,0
20190419,Search - SEO - Non Paid,18-24,New Visitor,213,0
20190419,Search - SEO - Non Paid,18-24,Returning Visitor,134,0
20190419,Search - SEO - Non Paid,25-34,New Visitor,918,6
20190419,Search - SEO - Non Paid,25-34,Returning Visitor,882,5
20190419,Search - SEO - Non Paid,35-44,New Visitor,817,1
20190419,Search - SEO - Non Paid,35-44,Returning Visitor,1119,5
20190419,Search - SEO - Non Paid,45-54,New Visitor,538,0
20190419,Search - SEO - Non Paid,45-54,Returning Visitor,742,2
20190419,Search - SEO - Non Paid,55-64,New Visitor,360,0
20190419,Search - SEO - Non Paid,55-64,Returning Visitor,482,4
20190419,Search - SEO - Non Paid,65+,New Visitor,158,0
20190419,Search - SEO - Non Paid,65+,Returning Visitor,211,0
20190419,Search - Shopping - Paid,18-24,New Visitor,17,0
20190419,Search - Shopping - Paid,18-24,Returning Visitor,44,1
20190419,Search - Shopping - Paid,25-34,New Visitor,95,1
20190419,Search - Shopping - Paid,25-34,Returning Visitor,344,4
20190419,Search - Shopping - Paid,35-44,New Visitor,122,0
20190419,Search - Shopping - Paid,35-44,Returning Visitor,612,2
20190419,Search - Shopping - Paid,45-54,New Visitor,87,0
20190419,Search - Shopping - Paid,45-54,Returning Visitor,584,0
20190419,Search - Shopping - Paid,55-64,New Visitor,76,0
20190419,Search - Shopping - Paid,55-64,Returning Visitor,537,1
20190419,Search - Shopping - Paid,65+,New Visitor,38,2
20190419,Search - Shopping - Paid,65+,Returning Visitor,277,0
20190419,Social - Brand - Paid,18-24,New Visitor,18,0
20190419,Social - Brand - Paid,25-34,New Visitor,113,0
20190419,Social - Brand - Paid,25-34,Returning Visitor,44,0
20190419,Social - Brand - Paid,35-44,New Visitor,124,0
20190419,Social - Brand - Paid,35-44,Returning Visitor,35,0
20190419,Social - Brand - Paid,45-54,New Visitor,74,0
20190419,Social - Brand - Paid,45-54,Returning Visitor,24,0
20190419,Social - Brand - Paid,55-64,New Visitor,44,0
20190419,Social - Brand - Paid,55-64,Returning Visitor,14,0
20190419,Social - Brand - Paid,65+,New Visitor,16,0
20190419,Social - DPA - Paid,18-24,Returning Visitor,26,0
20190419,Social - DPA - Paid,25-34,New Visitor,25,0
20190419,Social - DPA - Paid,25-34,Returning Visitor,206,3
20190419,Social - DPA - Paid,35-44,New Visitor,37,0
20190419,Social - DPA - Paid,35-44,Returning Visitor,332,0
20190419,Social - DPA - Paid,45-54,New Visitor,24,0
20190419,Social - DPA - Paid,45-54,Returning Visitor,236,0
20190419,Social - DPA - Paid,55-64,New Visitor,13,0
20190419,Social - DPA - Paid,55-64,Returning Visitor,162,1
20190419,Social - DPA - Paid,65+,Returning Visitor,76,0
20190419,Social - Organic - Non Paid,18-24,New Visitor,16,0
20190419,Social - Organic - Non Paid,18-24,Returning Visitor,36,0
20190419,Social - Organic - Non Paid,25-34,New Visitor,153,0
20190419,Social - Organic - Non Paid,25-34,Returning Visitor,311,0
20190419,Social - Organic - Non Paid,35-44,New Visitor,189,0
20190419,Social - Organic - Non Paid,35-44,Returning Visitor,410,0
20190419,Social - Organic - Non Paid,45-54,New Visitor,134,0
20190419,Social - Organic - Non Paid,45-54,Returning Visitor,225,0
20190419,Social - Organic - Non Paid,55-64,New Visitor,85,0
20190419,Social - Organic - Non Paid,55-64,Returning Visitor,119,1
20190419,Social - Organic - Non Paid,65+,New Visitor,36,0
20190419,Social - Organic - Non Paid,65+,Returning Visitor,49,0
20190419,Social - Performance - Paid,18-24,New Visitor,28,0
20190419,Social - Performance - Paid,18-24,Returning Visitor,32,0
20190419,Social - Performance - Paid,25-34,New Visitor,201,0
20190419,Social - Performance - Paid,25-34,Returning Visitor,273,0
20190419,Social - Performance - Paid,35-44,New Visitor,231,0
20190419,Social - Performance - Paid,35-44,Returning Visitor,434,0
20190419,Social - Performance - Paid,45-54,New Visitor,153,0
20190419,Social - Performance - Paid,45-54,Returning Visitor,310,0
20190419,Social - Performance - Paid,55-64,New Visitor,86,0
20190419,Social - Performance - Paid,55-64,Returning Visitor,176,1
20190419,Social - Performance - Paid,65+,New Visitor,38,0
20190419,Social - Performance - Paid,65+,Returning Visitor,52,0
20190420,(Other),18-24,New Visitor,13,0
20190420,(Other),25-34,New Visitor,21,0
20190420,(Other),25-34,Returning Visitor,38,1
20190420,(Other),35-44,New Visitor,19,0
20190420,(Other),35-44,Returning Visitor,40,1
20190420,(Other),45-54,New Visitor,11,0
20190420,(Other),45-54,Returning Visitor,13,0
20190420,Direct - Non Paid,18-24,New Visitor,34,0
20190420,Direct - Non Paid,18-24,Returning Visitor,69,0
20190420,Direct - Non Paid,25-34,New Visitor,167,0
20190420,Direct - Non Paid,25-34,Returning Visitor,287,2
20190420,Direct - Non Paid,35-44,New Visitor,160,3
20190420,Direct - Non Paid,35-44,Returning Visitor,382,5
20190420,Direct - Non Paid,45-54,New Visitor,107,0
20190420,Direct - Non Paid,45-54,Returning Visitor,245,3
20190420,Direct - Non Paid,55-64,New Visitor,90,0
20190420,Direct - Non Paid,55-64,Returning Visitor,172,2
20190420,Direct - Non Paid,65+,New Visitor,34,0
20190420,Direct - Non Paid,65+,Returning Visitor,81,1
20190420,Email - Newsletter Franquicias - Non Paid,25-34,Returning Visitor,20,0
20190420,Email - Newsletter Franquicias - Non Paid,35-44,Returning Visitor,20,0
20190420,Email - Newsletter Franquicias - Non Paid,45-54,New Visitor,10,0
20190420,Email - Newsletter Franquicias - Non Paid,45-54,Returning Visitor,15,0
20190420,Email - Newsletter Franquicias - Non Paid,55-64,Returning Visitor,17,0
20190420,Email - Newsletter Offline - Non Paid,18-24,New Visitor,16,0
20190420,Email - Newsletter Offline - Non Paid,18-24,Returning Visitor,51,1
20190420,Email - Newsletter Offline - Non Paid,25-34,New Visitor,88,0
20190420,Email - Newsletter Offline - Non Paid,25-34,Returning Visitor,507,3
20190420,Email - Newsletter Offline - Non Paid,35-44,New Visitor,106,0
20190420,Email - Newsletter Offline - Non Paid,35-44,Returning Visitor,814,3
20190420,Email - Newsletter Offline - Non Paid,45-54,New Visitor,97,0
20190420,Email - Newsletter Offline - Non Paid,45-54,Returning Visitor,763,2
20190420,Email - Newsletter Offline - Non Paid,55-64,New Visitor,74,0
20190420,Email - Newsletter Offline - Non Paid,55-64,Returning Visitor,661,4
20190420,Email - Newsletter Offline - Non Paid,65+,New Visitor,44,0
20190420,Email - Newsletter Offline - Non Paid,65+,Returning Visitor,364,2
20190420,Email - Newsletter Online - Non Paid,18-24,New Visitor,13,0
20190420,Email - Newsletter Online - Non Paid,18-24,Returning Visitor,43,1
20190420,Email - Newsletter Online - Non Paid,25-34,New Visitor,39,1
20190420,Email - Newsletter Online - Non Paid,25-34,Returning Visitor,341,3
20190420,Email - Newsletter Online - Non Paid,35-44,New Visitor,52,0
20190420,Email - Newsletter Online - Non Paid,35-44,Returning Visitor,467,5
20190420,Email - Newsletter Online - Non Paid,45-54,New Visitor,58,0
20190420,Email - Newsletter Online - Non Paid,45-54,Returning Visitor,348,7
20190420,Email - Newsletter Online - Non Paid,55-64,New Visitor,36,0
20190420,Email - Newsletter Online - Non Paid,55-64,Returning Visitor,305,4
20190420,Email - Newsletter Online - Non Paid,65+,Returning Visitor,145,2
20190420,Email - Newsletter Outlet - Non Paid,25-34,New Visitor,39,0
20190420,Email - Newsletter Outlet - Non Paid,25-34,Returning Visitor,100,0
20190420,Email - Newsletter Outlet - Non Paid,35-44,New Visitor,32,0
20190420,Email - Newsletter Outlet - Non Paid,35-44,Returning Visitor,140,0
20190420,Email - Newsletter Outlet - Non Paid,45-54,New Visitor,44,0
20190420,Email - Newsletter Outlet - Non Paid,45-54,Returning Visitor,154,1
20190420,Email - Newsletter Outlet - Non Paid,55-64,New Visitor,31,0
20190420,Email - Newsletter Outlet - Non Paid,55-64,Returning Visitor,78,0
20190420,Email - Newsletter Outlet - Non Paid,65+,New Visitor,17,0
20190420,Email - Newsletter Outlet - Non Paid,65+,Returning Visitor,32,0
20190420,Email - Triggered - Non Paid,35-44,Returning Visitor,16,2
20190420,Referral - Affiliates - Paid,18-24,New Visitor,27,0
20190420,Referral - Affiliates - Paid,18-24,Returning Visitor,49,0
20190420,Referral - Affiliates - Paid,25-34,New Visitor,138,0
20190420,Referral - Affiliates - Paid,25-34,Returning Visitor,254,5
20190420,Referral - Affiliates - Paid,35-44,New Visitor,170,0
20190420,Referral - Affiliates - Paid,35-44,Returning Visitor,275,3
20190420,Referral - Affiliates - Paid,45-54,New Visitor,186,0
20190420,Referral - Affiliates - Paid,45-54,Returning Visitor,296,5
20190420,Referral - Affiliates - Paid,55-64,New Visitor,161,0
20190420,Referral - Affiliates - Paid,55-64,Returning Visitor,257,2
20190420,Referral - Affiliates - Paid,65+,New Visitor,137,0
20190420,Referral - Affiliates - Paid,65+,Returning Visitor,198,2
20190420,Referral - Other - Non Paid,25-34,New Visitor,23,0
20190420,Referral - Other - Non Paid,25-34,Returning Visitor,16,0
20190420,Referral - Other - Non Paid,35-44,New Visitor,21,0
20190420,Referral - Other - Non Paid,35-44,Returning Visitor,16,0
20190420,Referral - Other - Non Paid,45-54,New Visitor,15,0
20190420,Search - Branded - Paid,18-24,New Visitor,143,1
20190420,Search - Branded - Paid,18-24,Returning Visitor,140,2
20190420,Search - Branded - Paid,25-34,New Visitor,705,3
20190420,Search - Branded - Paid,25-34,Returning Visitor,905,10
20190420,Search - Branded - Paid,35-44,New Visitor,791,5
20190420,Search - Branded - Paid,35-44,Returning Visitor,1175,17
20190420,Search - Branded - Paid,45-54,New Visitor,513,1
20190420,Search - Branded - Paid,45-54,Returning Visitor,860,6
20190420,Search - Branded - Paid,55-64,New Visitor,336,2
20190420,Search - Branded - Paid,55-64,Returning Visitor,575,4
20190420,Search - Branded - Paid,65+,New Visitor,141,1
20190420,Search - Branded - Paid,65+,Returning Visitor,236,3
20190420,Search - SEO - Non Paid,18-24,New Visitor,195,1
20190420,Search - SEO - Non Paid,18-24,Returning Visitor,157,2
20190420,Search - SEO - Non Paid,25-34,New Visitor,900,0
20190420,Search - SEO - Non Paid,25-34,Returning Visitor,872,9
20190420,Search - SEO - Non Paid,35-44,New Visitor,762,1
20190420,Search - SEO - Non Paid,35-44,Returning Visitor,1023,2
20190420,Search - SEO - Non Paid,45-54,New Visitor,513,2
20190420,Search - SEO - Non Paid,45-54,Returning Visitor,688,6
20190420,Search - SEO - Non Paid,55-64,New Visitor,358,1
20190420,Search - SEO - Non Paid,55-64,Returning Visitor,451,2
20190420,Search - SEO - Non Paid,65+,New Visitor,160,2
